date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:04	47727/47727	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/tbl_bootstrap.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/tbl_bootstrap.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:05	42780/42780	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/tbl_foo.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/tbl_foo.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:05	39474/39474	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-am.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-am.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:05	69101/69101	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/tbl_datatable.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/tbl_datatable.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:06	41271/41271	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-chartjs.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-chartjs.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:06	41050/41050	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-echart.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-echart.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:07	40944/40944	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-google.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-google.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:07	40458/40458	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-highchart.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-highchart.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:08	40634/40634	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-knob.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-knob.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:09	40434/40434	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-morris.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-morris.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:09	39850/39850	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-nvd3.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-nvd3.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:10	41151/41151	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-peity.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-peity.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:10	40598/40598	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/chart-radial.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/chart-radial.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:11	41285/41285	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/map-google.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/map-google.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:11	40691/40691	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/map-vector.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/map-vector.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:11	39558/39558	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/map-api.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/map-api.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:12	41245/41245	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/map-location.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/map-location.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:13	16168/16168	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2017:16:00%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:13	2189/2189	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2019:57:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signup.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signup.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:14	2594/2594	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:08:10%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v2.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v2.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:14	2211/2211	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:08:48%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v3.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v3.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:15	2299/2299	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:12:34%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v4.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v4.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:15	2074/2074	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:10:34%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v5.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v5.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:16	2153/2153	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2019:58:34%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signin.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signin.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:16	2560/2560	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:08:20%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v2.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v2.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:17	2227/2227	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:08:54%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v3.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v3.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:17	2172/2172	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:09:50%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v4.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v4.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:18	2041/2041	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:10:38%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v5.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v5.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:18	1736/1736	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2015:31:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:19	2132/2132	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:08:02%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v2.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v2.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:19	1750/1750	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:08:44%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v3.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v3.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:20	1913/1913	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:09:58%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v4.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v4.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:20	1613/1613	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2021:10:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v5.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-reset-password-v5.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:21	1917/1917	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2015:31:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-change-password.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-change-password.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:21	2267/2267	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2015:31:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-Personal-Information.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-Personal-Information.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:22	2285/2285	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2015:31:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-profile-settings.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-profile-settings.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:22	3225/3225	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Dec%202018%2019:59:02%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-map-form.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-map-form.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:22	1817/1817	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2015:31:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/auth-subscribe.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/auth-subscribe.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:23	38436/38436	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/maint-error.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/maint-error.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:23	249/249	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202019%2023:22:25%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/maint-coming-soon.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/maint-coming-soon.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:24	1656/1656	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2017:16:00%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/maint-offline-ui.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/maint-offline-ui.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:25	47797/47797	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/message.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/message.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:25	47418/47418	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/task-list.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/task-list.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:26	63450/63450	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2004:17:12%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/task-board.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/task-board.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:27	55413/55413	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/task-detail.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/task-detail.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:27	45646/45646	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/todo.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/todo.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:28	39425/39425	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/notes.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/notes.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:28	42031/42031	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:46%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
